id_operacion;ubicacion;SOA;operador1;operador2;operacion;resultado;id_participantes;id_bloque;correctas_deteccion;correctas_operacion;TR_deteccion;acarreo
149;Derecha;750;49;37;Suma;86;4ba98;Bloque 2;1;0;1374;No
285;Izquierda;300;97;41;Resta;67;4ba98;Bloque 2;1;1;659;Si
249;Derecha;1250;86;42;Resta;44;4ba98;Bloque 2;1;1;2389;Si
43;Derecha;300;51;25;Suma;64;4ba98;Bloque 2;1;1;1166;No
162;Izquierda;1250;57;39;Suma;96;4ba98;Bloque 2;1;0;2156;Si
150;Izquierda;300;52;29;Suma;68;4ba98;Bloque 2;1;1;2313;No
121;Izquierda;300;43;29;Suma;61;4ba98;Bloque 2;1;1;2496;No
376;Derecha;750;95;27;Resta;68;4ba98;Bloque 2;1;0;1671;Si
141;Izquierda;750;48;37;Suma;60;4ba98;Bloque 2;1;0;820;Si
251;Derecha;1250;87;26;Resta;61;4ba98;Bloque 2;1;0;772;No
242;Izquierda;750;84;31;Resta;63;432b6;Bloque 2;1;1;2004;No
265;Derecha;750;89;46;Resta;43;432b6;Bloque 2;1;1;1638;No
17;Izquierda;300;38;21;Suma;59;432b6;Bloque 2;1;1;3496;Si
5;Derecha;1250;31;28;Suma;83;432b6;Bloque 2;1;1;806;No
352;Derecha;750;86;39;Resta;56;432b6;Bloque 2;1;1;1729;No
3;Derecha;750;31;26;Suma;48;432b6;Bloque 2;1;1;3533;No
359;Derecha;300;91;43;Resta;48;432b6;Bloque 2;1;1;822;Si
376;Izquierda;750;95;27;Resta;68;432b6;Bloque 2;1;1;1003;Si
143;Izquierda;300;49;23;Suma;72;432b6;Bloque 2;1;1;1047;Si
262;Derecha;750;89;37;Resta;62;432b6;Bloque 2;1;0;662;No
176;Derecha;1250;63;28;Suma;64;432b6;Bloque 2;1;1;612;Si
99;Izquierda;1250;34;29;Suma;63;432b6;Bloque 2;0;1;677;No
94;Izquierda;750;75;21;Suma;114;432b6;Bloque 2;1;1;1237;Si
344;Derecha;1250;84;36;Resta;48;432b6;Bloque 2;1;0;794;No
181;Izquierda;750;65;28;Suma;93;432b6;Bloque 2;1;1;663;No
68;Derecha;1250;61;34;Suma;113;432b6;Bloque 2;1;0;385;Si
102;Izquierda;750;35;29;Suma;64;432b6;Bloque 2;1;0;774;Si
328;Derecha;750;76;29;Resta;47;432b6;Bloque 2;1;0;2039;No
192;Izquierda;300;69;27;Suma;96;432b6;Bloque 2;1;1;776;No
31;Derecha;300;43;35;Suma;66;432b6;Bloque 2;1;1;1103;Si
137;Derecha;1250;48;26;Suma;52;432b6;Bloque 2;1;1;808;Si
48;Izquierda;1250;52;24;Suma;76;432b6;Bloque 2;0;1;170;Si
146;Derecha;750;49;27;Suma;76;432b6;Bloque 2;1;0;841;No
160;Izquierda;300;57;28;Suma;85;432b6;Bloque 2;1;1;766;No
215;Derecha;300;69;32;Resta;31;432b6;Bloque 2;1;0;1218;No
13;Derecha;300;35;24;Suma;83;432b6;Bloque 2;1;1;1095;Si
229;Izquierda;300;78;23;Resta;55;432b6;Bloque 2;1;1;635;No
156;Izquierda;1250;54;28;Suma;58;432b6;Bloque 2;1;1;781;Si
131;Derecha;750;47;25;Suma;72;432b6;Bloque 2;1;0;1063;No
249;Izquierda;1250;86;42;Resta;44;432b6;Bloque 2;1;1;1511;Si
12;Izquierda;300;35;23;Suma;58;432b6;Bloque 2;1;1;681;Si
98;Derecha;1250;34;28;Suma;52;432b6;Bloque 2;1;0;2297;No
256;Izquierda;750;87;46;Resta;41;432b6;Bloque 2;1;1;766;Si
326;Derecha;1250;75;29;Resta;39;432b6;Bloque 2;1;1;798;No
247;Derecha;300;85;43;Resta;42;432b6;Bloque 2;1;1;705;Si
72;Derecha;300;62;24;Suma;72;432b6;Bloque 2;1;1;1114;No
169;Izquierda;300;59;24;Suma;70;5c334;Bloque 2;1;1;523;No
344;Izquierda;1250;84;36;Resta;48;5c334;Bloque 2;1;1;606;No
136;Derecha;300;48;25;Suma;87;5c334;Bloque 2;1;1;487;Si
62;Izquierda;750;56;41;Suma;69;5c334;Bloque 2;1;1;470;Si
377;Derecha;750;95;28;Resta;67;5c334;Bloque 2;1;1;506;No
69;Izquierda;300;61;35;Suma;114;5c334;Bloque 2;1;1;507;Si
382;Izquierda;750;96;49;Resta;47;5c334;Bloque 2;1;1;791;No
253;Izquierda;300;87;32;Resta;78;5c334;Bloque 2;1;1;778;No
380;Derecha;300;96;29;Resta;80;5c334;Bloque 2;1;1;933;No
88;Izquierda;750;72;23;Suma;95;5c334;Bloque 2;1;1;511;Si
353;Izquierda;750;86;47;Resta;39;5c334;Bloque 2;1;0;711;No
378;Izquierda;1250;95;39;Resta;56;5c334;Bloque 2;1;0;305;Si
170;Izquierda;1250;59;25;Suma;100;5c334;Bloque 2;1;1;1038;Si
128;Derecha;1250;45;36;Suma;68;5c334;Bloque 2;1;1;469;Si
36;Derecha;1250;45;34;Suma;79;5c334;Bloque 2;1;0;477;Si
280;Derecha;300;96;42;Resta;38;5c334;Bloque 2;1;1;492;Si
259;Izquierda;750;89;27;Resta;62;5c334;Bloque 2;1;1;781;Si
120;Derecha;300;43;28;Suma;84;5c334;Bloque 2;1;1;1194;No
332;Derecha;750;82;27;Resta;55;5c334;Bloque 2;1;1;500;No
149;Izquierda;750;49;37;Suma;86;5c334;Bloque 2;1;0;795;No
241;Izquierda;1250;83;42;Resta;41;5c334;Bloque 2;1;1;1192;Si
154;Derecha;750;53;38;Suma;91;5c334;Bloque 2;1;1;566;No
348;Derecha;1250;85;39;Resta;33;5c334;Bloque 2;1;1;746;No
171;Izquierda;300;59;27;Suma;122;5c334;Bloque 2;1;1;317;Si
7;Derecha;300;32;24;Suma;56;5c334;Bloque 2;1;1;1309;No
328;Izquierda;300;76;29;Resta;47;5c334;Bloque 2;1;1;683;No
143;Derecha;300;49;23;Suma;72;5c334;Bloque 2;1;1;610;Si
238;Derecha;300;83;31;Resta;52;5c334;Bloque 2;1;1;706;Si
81;Derecha;1250;64;31;Suma;95;5c334;Bloque 2;1;1;471;Si
195;Derecha;1250;56;24;Resta;45;5c334;Bloque 2;1;1;488;No
213;Izquierda;1250;68;26;Resta;42;5c334;Bloque 2;1;1;620;Si
42;Derecha;750;51;23;Suma;74;5c334;Bloque 2;1;1;517;No
288;Izquierda;750;98;43;Resta;55;5c334;Bloque 2;1;0;514;No
156;Derecha;750;54;28;Suma;58;5c334;Bloque 2;1;1;509;Si
57;Derecha;750;54;32;Suma;61;5c334;Bloque 2;1;1;689;No
251;Izquierda;1250;87;26;Resta;61;5c334;Bloque 2;1;1;410;No
7;Izquierda;300;32;24;Suma;56;3cd58;Bloque 2;1;1;426;No
41;Izquierda;300;48;31;Suma;79;3cd58;Bloque 2;1;1;544;No
96;Derecha;300;76;21;Suma;69;3cd58;Bloque 2;1;1;465;No
292;Izquierda;1250;61;28;Resta;33;3cd58;Bloque 2;1;1;736;No
169;Izquierda;750;59;24;Suma;70;3cd58;Bloque 2;1;0;2338;No
330;Izquierda;1250;81;36;Resta;64;3cd58;Bloque 2;1;1;273;No
269;Izquierda;750;93;32;Resta;73;3cd58;Bloque 2;1;1;1808;No
260;Derecha;300;89;35;Resta;64;3cd58;Bloque 2;1;0;457;No
293;Izquierda;1250;61;29;Resta;32;3cd58;Bloque 2;1;0;443;Si
142;Izquierda;1250;48;39;Suma;87;3cd58;Bloque 2;1;0;449;Si
187;Derecha;300;68;26;Suma;94;3cd58;Bloque 2;1;1;552;No
236;Derecha;1250;82;21;Resta;61;3cd58;Bloque 2;1;1;456;Si
215;Derecha;1250;69;32;Resta;31;3cd58;Bloque 2;1;1;441;No
239;Izquierda;750;83;32;Resta;61;3cd58;Bloque 2;1;1;499;Si
321;Izquierda;300;74;26;Resta;48;3cd58;Bloque 2;1;1;446;No
286;Derecha;1250;98;26;Resta;72;3cd58;Bloque 2;1;1;413;Si
345;Izquierda;300;84;38;Resta;55;3cd58;Bloque 2;1;1;548;Si
48;Izquierda;300;52;24;Suma;76;3cd58;Bloque 2;1;1;617;Si
42;Derecha;750;51;23;Suma;74;3cd58;Bloque 2;1;1;980;No
90;Derecha;1250;72;26;Suma;98;3cd58;Bloque 2;1;1;460;Si
16;Derecha;750;37;21;Suma;58;3cd58;Bloque 2;1;1;351;No
241;Derecha;300;83;42;Resta;41;3cd58;Bloque 2;1;1;986;Si
283;Izquierda;1250;97;26;Resta;100;3cd58;Bloque 2;1;1;696;Si
353;Derecha;750;86;47;Resta;39;3cd58;Bloque 2;1;0;794;No
335;Derecha;750;82;37;Resta;64;3cd58;Bloque 2;1;1;429;No
145;Izquierda;1250;49;26;Suma;53;3cd58;Bloque 2;1;1;558;No
116;Izquierda;1250;39;26;Suma;65;3cd58;Bloque 2;1;1;392;Si
61;Derecha;750;56;31;Suma;103;3cd58;Bloque 2;1;1;428;No
193;Izquierda;750;52;21;Resta;31;3cd58;Bloque 2;1;0;604;No
101;Izquierda;750;35;28;Suma;63;3cd58;Bloque 2;1;1;616;No
334;Derecha;300;82;36;Resta;33;3cd58;Bloque 2;1;1;613;No
365;Derecha;300;92;45;Resta;40;3cd58;Bloque 2;1;1;1038;No
147;Derecha;300;49;34;Suma;59;3cd58;Bloque 2;1;1;401;No
343;Derecha;750;84;29;Resta;78;3cd58;Bloque 2;1;1;506;Si
43;Derecha;1250;51;25;Suma;64;3cd58;Bloque 2;1;1;271;No
150;Izquierda;1250;52;29;Suma;68;3cd58;Bloque 2;1;1;334;No
102;Izquierda;1250;35;29;Suma;64;0d032;Bloque 3;1;1;583;Si
44;Derecha;300;51;35;Suma;86;0d032;Bloque 3;1;1;701;No
65;Izquierda;750;57;41;Suma;69;0d032;Bloque 3;1;1;551;Si
335;Derecha;750;82;37;Resta;64;0d032;Bloque 3;1;1;896;No
164;Derecha;750;58;26;Suma;84;0d032;Bloque 3;1;1;557;No
371;Izquierda;1250;94;28;Resta;47;0d032;Bloque 3;1;1;519;No
104;Derecha;300;36;28;Suma;64;0d032;Bloque 3;1;1;655;Si
266;Izquierda;750;89;48;Resta;41;0d032;Bloque 3;1;1;663;No
298;Izquierda;300;62;29;Resta;47;0d032;Bloque 3;1;1;536;Si
264;Derecha;300;89;45;Resta;31;0d032;Bloque 3;1;1;672;No
295;Izquierda;750;62;24;Resta;32;0d032;Bloque 3;1;1;405;Si
314;Derecha;1250;72;28;Resta;44;0d032;Bloque 3;1;1;535;Si
81;Derecha;750;64;31;Suma;95;0d032;Bloque 3;1;1;383;Si
52;Izquierda;1250;53;25;Suma;78;0d032;Bloque 3;1;1;643;No
185;Derecha;1250;67;28;Suma;80;0d032;Bloque 3;1;1;483;No
39;Derecha;300;47;32;Suma;79;0d032;Bloque 3;1;1;645;No
347;Izquierda;300;85;38;Resta;47;0d032;Bloque 3;1;1;508;No
116;Derecha;1250;39;26;Suma;65;0d032;Bloque 3;1;1;571;Si
14;Derecha;750;36;21;Suma;57;0d032;Bloque 3;1;1;493;No
254;Izquierda;750;87;35;Resta;52;0d032;Bloque 3;1;1;570;Si
16;Derecha;1250;37;21;Suma;58;0d032;Bloque 3;1;1;505;No
201;Izquierda;300;58;24;Resta;40;0d032;Bloque 3;1;1;724;No
232;Izquierda;750;79;34;Resta;45;0d032;Bloque 3;1;1;1096;No
165;Izquierda;1250;58;27;Suma;85;0d032;Bloque 3;1;1;748;No
360;Derecha;750;92;24;Resta;68;0d032;Bloque 3;1;1;436;Si
304;Izquierda;1250;64;27;Resta;37;0d032;Bloque 3;1;1;503;Si
222;Derecha;1250;74;31;Resta;43;0d032;Bloque 3;1;1;650;Si
261;Derecha;750;89;36;Resta;37;0d032;Bloque 3;1;1;534;No
228;Izquierda;300;76;24;Resta;52;0d032;Bloque 3;1;1;485;No
173;Izquierda;750;59;35;Suma;66;0d032;Bloque 3;1;1;677;Si
301;Izquierda;1250;63;27;Resta;43;0d032;Bloque 3;1;1;477;No
167;Izquierda;750;58;36;Suma;94;0d032;Bloque 3;1;1;616;Si
26;Derecha;300;43;21;Suma;64;0d032;Bloque 3;1;1;602;Si
248;Izquierda;300;86;34;Resta;74;0d032;Bloque 3;1;1;602;Si
19;Izquierda;300;41;27;Suma;96;0d032;Bloque 3;1;1;659;Si
18;Derecha;750;41;24;Suma;46;0d032;Bloque 3;1;1;722;Si
375;Izquierda;750;94;39;Resta;78;264a3;Bloque 3;1;1;382;No
196;Derecha;750;56;25;Resta;44;264a3;Bloque 3;1;1;405;No
348;Derecha;300;85;39;Resta;33;264a3;Bloque 3;1;1;500;No
48;Izquierda;300;52;24;Suma;76;264a3;Bloque 3;1;1;375;Si
32;Derecha;1250;43;36;Suma;79;264a3;Bloque 3;1;0;321;Si
132;Derecha;750;47;26;Suma;103;264a3;Bloque 3;1;1;393;Si
41;Izquierda;1250;48;31;Suma;79;264a3;Bloque 3;1;1;310;No
273;Derecha;1250;94;32;Resta;52;264a3;Bloque 3;1;1;429;No
311;Derecha;1250;71;37;Resta;34;264a3;Bloque 3;1;1;421;Si
34;Derecha;1250;45;24;Suma;98;264a3;Bloque 3;1;1;428;Si
364;Derecha;750;92;39;Resta;53;264a3;Bloque 3;1;0;598;Si
246;Derecha;1250;85;42;Resta;43;264a3;Bloque 3;1;1;505;No
243;Izquierda;1250;84;43;Resta;41;264a3;Bloque 3;1;1;338;No
367;Derecha;1250;93;27;Resta;66;264a3;Bloque 3;1;1;425;No
174;Derecha;750;59;37;Suma;96;264a3;Bloque 3;1;1;406;No
171;Izquierda;750;59;27;Suma;122;264a3;Bloque 3;1;1;360;Si
334;Izquierda;1250;82;36;Resta;33;264a3;Bloque 3;1;1;387;No
291;Izquierda;750;61;26;Resta;35;264a3;Bloque 3;1;0;400;No
368;Izquierda;1250;93;36;Resta;40;264a3;Bloque 3;1;1;417;Si
326;Derecha;750;75;29;Resta;39;264a3;Bloque 3;1;1;400;No
250;Derecha;1250;87;21;Resta;66;264a3;Bloque 3;1;1;1289;Si
62;Derecha;1250;56;41;Suma;69;264a3;Bloque 3;1;1;371;Si
179;Izquierda;300;64;28;Suma;92;264a3;Bloque 3;1;1;335;Si
64;Derecha;1250;57;32;Suma;89;264a3;Bloque 3;1;1;482;Si
43;Izquierda;750;51;25;Suma;64;264a3;Bloque 3;1;1;401;No
77;Izquierda;300;63;32;Suma;67;264a3;Bloque 3;1;1;397;Si
155;Izquierda;300;53;39;Suma;65;264a3;Bloque 3;1;1;480;No
264;Izquierda;750;89;45;Resta;31;264a3;Bloque 3;1;1;443;No
103;Derecha;1250;36;25;Suma;61;264a3;Bloque 3;1;1;384;No
194;Izquierda;300;54;21;Resta;23;264a3;Bloque 3;1;1;329;No
150;Izquierda;300;52;29;Suma;68;264a3;Bloque 3;1;1;342;No
383;Izquierda;750;97;28;Resta;69;264a3;Bloque 3;1;0;457;No
198;Izquierda;750;57;24;Resta;39;264a3;Bloque 3;1;1;499;No
95;Izquierda;300;75;23;Suma;117;264a3;Bloque 3;1;1;465;No
363;Derecha;1250;92;37;Resta;39;264a3;Bloque 3;1;1;787;Si
15;Derecha;300;36;23;Suma;59;264a3;Bloque 3;1;1;432;No
51;Derecha;750;53;21;Suma;74;f095b;Bloque 3;1;1;524;No
171;Derecha;300;59;27;Suma;122;f095b;Bloque 3;1;0;395;Si
27;Izquierda;300;43;24;Suma;95;f095b;Bloque 3;1;1;456;Si
153;Izquierda;1250;53;29;Suma;82;f095b;Bloque 3;1;1;801;No
340;Izquierda;1250;83;45;Resta;27;f095b;Bloque 3;1;0;383;Si
205;Derecha;1250;63;21;Resta;35;f095b;Bloque 3;1;1;551;Si
332;Derecha;1250;82;27;Resta;55;f095b;Bloque 3;1;1;600;No
249;Derecha;300;86;42;Resta;44;f095b;Bloque 3;1;1;730;Si
75;Izquierda;1250;62;36;Suma;139;f095b;Bloque 3;1;1;373;No
220;Derecha;300;74;21;Resta;45;f095b;Bloque 3;1;1;511;Si
228;Derecha;300;76;24;Resta;52;f095b;Bloque 3;1;0;544;No
374;Derecha;300;94;37;Resta;57;f095b;Bloque 3;1;1;437;No
276;Izquierda;750;95;31;Resta;91;f095b;Bloque 3;1;1;506;No
73;Derecha;750;62;27;Suma;89;f095b;Bloque 3;1;1;447;Si
316;Izquierda;1250;73;29;Resta;31;f095b;Bloque 3;1;1;535;No
152;Derecha;300;53;28;Suma;81;f095b;Bloque 3;1;1;529;Si
106;Derecha;300;37;24;Suma;86;f095b;Bloque 3;1;1;460;No
298;Derecha;300;62;29;Resta;47;f095b;Bloque 3;1;0;442;Si
79;Izquierda;1250;64;23;Suma;73;f095b;Bloque 3;1;1;495;Si
317;Izquierda;750;73;34;Resta;55;f095b;Bloque 3;1;1;519;No
232;Derecha;1250;79;34;Resta;45;f095b;Bloque 3;1;1;567;No
272;Derecha;750;94;21;Resta;73;f095b;Bloque 3;1;1;402;Si
66;Derecha;1250;61;23;Suma;84;f095b;Bloque 3;1;1;300;No
180;Derecha;300;65;27;Suma;109;f095b;Bloque 3;1;1;511;Si
69;Derecha;1250;61;35;Suma;114;f095b;Bloque 3;1;1;447;Si
118;Izquierda;1250;42;29;Suma;60;f095b;Bloque 3;1;1;454;No
330;Izquierda;300;81;36;Resta;64;f095b;Bloque 3;1;0;513;No
151;Derecha;1250;52;39;Suma;91;f095b;Bloque 3;1;0;449;No
49;Izquierda;300;52;34;Suma;86;f095b;Bloque 3;1;1;845;No
50;Izquierda;750;52;43;Suma;95;f095b;Bloque 3;1;1;538;No
287;Izquierda;300;98;42;Resta;56;f095b;Bloque 3;1;1;501;Si
140;Izquierda;1250;48;36;Suma;84;f095b;Bloque 3;1;1;597;Si
339;Izquierda;300;83;39;Resta;62;f095b;Bloque 3;1;0;541;Si
37;Derecha;300;46;32;Suma;78;f095b;Bloque 3;1;0;472;Si
192;Izquierda;300;69;27;Suma;96;f095b;Bloque 3;1;1;500;No
333;Derecha;750;82;35;Resta;47;f095b;Bloque 3;1;1;531;No
3;Izquierda;1250;31;26;Suma;48;6.00E+92;Bloque 3;1;1;623;No
292;Derecha;750;61;28;Resta;33;6.00E+92;Bloque 3;1;0;545;No
51;Derecha;750;53;21;Suma;74;6.00E+92;Bloque 3;1;1;580;No
321;Izquierda;750;74;26;Resta;48;6.00E+92;Bloque 3;1;1;1100;No
340;Izquierda;300;83;45;Resta;27;6.00E+92;Bloque 3;1;0;649;Si
115;Izquierda;1250;39;24;Suma;89;6.00E+92;Bloque 3;1;1;645;No
44;Izquierda;750;51;35;Suma;86;6.00E+92;Bloque 3;1;1;1865;No
254;Derecha;750;87;35;Resta;52;6.00E+92;Bloque 3;1;1;752;Si
118;Derecha;300;42;29;Suma;60;6.00E+92;Bloque 3;1;1;635;No
82;Izquierda;1250;65;24;Suma;89;6.00E+92;Bloque 3;1;1;566;No
344;Izquierda;1250;84;36;Resta;48;6.00E+92;Bloque 3;1;1;951;No
202;Izquierda;1250;58;26;Resta;27;6.00E+92;Bloque 3;1;1;661;No
78;Izquierda;300;64;21;Suma;85;6.00E+92;Bloque 3;1;1;684;No
379;Derecha;1250;96;27;Resta;98;6.00E+92;Bloque 3;1;1;2456;No
31;Derecha;300;43;35;Suma;66;6.00E+92;Bloque 3;1;1;3495;Si
163;Izquierda;300;58;24;Suma;98;6.00E+92;Bloque 3;1;1;1131;Si
235;Derecha;750;79;45;Resta;29;6.00E+92;Bloque 3;1;0;613;No
274;Izquierda;750;94;42;Resta;52;6.00E+92;Bloque 3;1;1;632;No
139;Izquierda;1250;48;35;Suma;70;6.00E+92;Bloque 3;1;0;585;Si
265;Derecha;300;89;46;Resta;43;6.00E+92;Bloque 3;1;1;578;No
354;Izquierda;1250;86;48;Resta;38;6.00E+92;Bloque 3;1;1;581;Si
268;Izquierda;750;93;31;Resta;62;6.00E+92;Bloque 3;1;1;501;Si
270;Derecha;1250;93;41;Resta;52;6.00E+92;Bloque 3;1;0;617;No
124;Izquierda;1250;45;26;Suma;71;6.00E+92;Bloque 3;1;1;572;No
116;Derecha;750;39;26;Suma;65;6.00E+92;Bloque 3;1;1;715;Si
127;Derecha;750;45;29;Suma;74;6.00E+92;Bloque 3;1;1;1783;Si
293;Derecha;300;61;29;Resta;32;6.00E+92;Bloque 3;1;1;1247;Si
77;Derecha;300;63;32;Suma;67;6.00E+92;Bloque 3;1;1;822;Si
336;Derecha;1250;82;46;Resta;43;6.00E+92;Bloque 3;1;0;821;Si
2;Izquierda;750;31;25;Suma;47;6.00E+92;Bloque 3;1;1;571;No
201;Derecha;1250;58;24;Resta;40;6.00E+92;Bloque 3;1;1;827;No
86;Izquierda;1250;71;27;Suma;98;6.00E+92;Bloque 3;1;1;539;Si
33;Derecha;750;45;23;Suma;96;6.00E+92;Bloque 3;1;1;606;Si
259;Derecha;300;89;27;Resta;62;6.00E+92;Bloque 3;1;1;788;Si
380;Derecha;1250;96;29;Resta;80;6.00E+92;Bloque 3;1;1;620;No
138;Izquierda;750;48;34;Suma;82;6.00E+92;Bloque 3;1;1;599;Si
78;Derecha;1250;64;21;Suma;85;5959a;Bloque 3;1;1;485;No
278;Derecha;1250;95;34;Resta;73;5959a;Bloque 3;1;0;524;Si
76;Izquierda;300;63;26;Suma;89;5959a;Bloque 3;1;0;504;Si
172;Derecha;750;59;34;Suma;78;5959a;Bloque 3;1;0;456;Si
310;Derecha;300;71;27;Resta;52;5959a;Bloque 3;1;0;473;No
40;Derecha;750;48;21;Suma;69;5959a;Bloque 3;1;0;502;No
63;Derecha;300;57;21;Suma;78;5959a;Bloque 3;1;0;332;Si
311;Derecha;1250;71;37;Resta;34;5959a;Bloque 3;1;0;1366;Si
95;Izquierda;1250;75;23;Suma;117;5959a;Bloque 3;1;0;435;No
355;Derecha;300;87;28;Resta;59;5959a;Bloque 3;1;0;445;Si
289;Izquierda;750;61;23;Resta;32;5959a;Bloque 3;1;1;552;No
118;Izquierda;750;42;29;Suma;60;5959a;Bloque 3;1;0;405;No
320;Izquierda;750;73;39;Resta;48;5959a;Bloque 3;1;1;432;No
361;Izquierda;750;92;26;Resta;47;5959a;Bloque 3;1;1;743;No
25;Derecha;1250;42;31;Suma;87;5959a;Bloque 3;1;1;460;No
171;Izquierda;300;59;27;Suma;122;5959a;Bloque 3;1;1;604;Si
89;Izquierda;1250;72;24;Suma;68;5959a;Bloque 3;1;1;510;Si
20;Izquierda;300;41;35;Suma;64;5959a;Bloque 3;1;1;381;No
161;Izquierda;750;57;29;Suma;72;5959a;Bloque 3;1;0;291;No
220;Derecha;300;74;21;Resta;45;5959a;Bloque 3;1;1;404;Si
366;Izquierda;750;93;25;Resta;68;5959a;Bloque 3;1;1;452;No
84;Derecha;1250;67;31;Suma;98;5959a;Bloque 3;1;1;315;Si
120;Derecha;750;43;28;Suma;84;5959a;Bloque 3;1;0;542;No
223;Izquierda;750;74;41;Resta;28;5959a;Bloque 3;1;0;472;No
322;Izquierda;750;74;27;Resta;47;5959a;Bloque 3;1;1;395;Si
270;Izquierda;750;93;41;Resta;52;5959a;Bloque 3;1;1;492;No
170;Derecha;1250;59;25;Suma;100;5959a;Bloque 3;1;0;575;Si
312;Izquierda;1250;72;23;Resta;49;5959a;Bloque 3;1;1;354;Si
240;Izquierda;750;83;41;Resta;50;5959a;Bloque 3;1;0;612;Si
228;Derecha;300;76;24;Resta;52;5959a;Bloque 3;1;0;579;No
175;Izquierda;300;62;29;Suma;91;5959a;Bloque 3;1;1;433;Si
117;Izquierda;750;39;28;Suma;67;5959a;Bloque 3;1;0;425;No
260;Derecha;300;89;35;Resta;64;5959a;Bloque 3;1;1;413;No
109;Derecha;1250;37;28;Suma;92;5959a;Bloque 3;1;1;403;Si
207;Derecha;750;65;24;Resta;41;5959a;Bloque 3;1;1;461;Si
48;Derecha;300;52;24;Suma;76;5959a;Bloque 3;1;1;558;Si
47;Izquierda;300;52;23;Suma;89;4308c;Bloque 3;1;1;1182;No
142;Derecha;750;48;39;Suma;87;4308c;Bloque 3;1;0;385;Si
164;Izquierda;750;58;26;Suma;84;4308c;Bloque 3;1;1;512;No
324;Izquierda;750;74;29;Resta;45;4308c;Bloque 3;1;1;585;No
342;Izquierda;1250;84;28;Resta;47;4308c;Bloque 3;1;0;526;Si
12;Derecha;750;35;23;Suma;58;4308c;Bloque 3;1;0;699;Si
181;Izquierda;1250;65;28;Suma;93;4308c;Bloque 3;1;1;719;No
118;Izquierda;300;42;29;Suma;60;4308c;Bloque 3;1;1;674;No
203;Derecha;300;59;23;Resta;36;4308c;Bloque 3;1;1;593;No
190;Izquierda;300;69;25;Suma;79;4308c;Bloque 3;1;1;657;No
353;Derecha;1250;86;47;Resta;39;4308c;Bloque 3;1;1;446;No
130;Derecha;300;46;25;Suma;60;4308c;Bloque 3;1;1;586;Si
197;Derecha;300;57;21;Resta;51;4308c;Bloque 3;1;1;503;No
30;Derecha;1250;43;31;Suma;74;4308c;Bloque 3;1;1;468;No
205;Derecha;300;63;21;Resta;35;4308c;Bloque 3;1;1;573;Si
306;Derecha;1250;65;26;Resta;39;4308c;Bloque 3;1;1;767;No
58;Derecha;750;54;35;Suma;89;4308c;Bloque 3;1;0;753;Si
361;Izquierda;1250;92;26;Resta;47;4308c;Bloque 3;1;0;716;No
146;Derecha;300;49;27;Suma;76;4308c;Bloque 3;1;0;442;No
70;Izquierda;1250;61;37;Suma;82;4308c;Bloque 3;1;0;788;Si
367;Derecha;300;93;27;Resta;66;4308c;Bloque 3;1;0;728;No
276;Izquierda;300;95;31;Resta;91;4308c;Bloque 3;0;1;2585;No
229;Izquierda;1250;78;23;Resta;55;4308c;Bloque 3;1;1;942;No
111;Izquierda;750;38;25;Suma;63;4308c;Bloque 3;1;1;719;No
191;Izquierda;300;69;26;Suma;95;4308c;Bloque 3;1;1;541;No
14;Izquierda;300;36;21;Suma;57;4308c;Bloque 3;1;1;768;No
334;Izquierda;1250;82;36;Resta;33;4308c;Bloque 3;1;0;654;No
200;Izquierda;750;57;26;Resta;37;4308c;Bloque 3;1;0;781;No
378;Izquierda;300;95;39;Resta;56;4308c;Bloque 3;1;0;1219;Si
210;Izquierda;750;67;25;Resta;42;4308c;Bloque 3;1;1;706;Si
298;Derecha;1250;62;29;Resta;47;4308c;Bloque 3;1;1;848;Si
116;Izquierda;300;39;26;Suma;65;4308c;Bloque 3;1;1;615;Si
362;Derecha;750;92;28;Resta;64;4308c;Bloque 3;1;0;877;No
89;Derecha;1250;72;24;Suma;68;4308c;Bloque 3;1;0;761;Si
165;Izquierda;300;58;27;Suma;85;4308c;Bloque 3;1;1;746;No
230;Derecha;300;78;26;Resta;62;4308c;Bloque 3;1;0;611;No
39;Derecha;300;47;32;Suma;79;15a8a;Bloque 3;1;0;549;No
197;Izquierda;1250;57;21;Resta;51;15a8a;Bloque 3;1;0;543;No
338;Izquierda;300;83;29;Resta;54;15a8a;Bloque 3;1;1;633;Si
317;Izquierda;750;73;34;Resta;55;15a8a;Bloque 3;1;1;812;No
343;Derecha;300;84;29;Resta;78;15a8a;Bloque 3;1;0;670;Si
101;Derecha;1250;35;28;Suma;63;15a8a;Bloque 3;1;1;2217;No
77;Derecha;750;63;32;Suma;67;15a8a;Bloque 3;1;0;937;Si
286;Derecha;750;98;26;Resta;72;15a8a;Bloque 3;1;1;1040;Si
38;Derecha;750;47;21;Suma;48;15a8a;Bloque 3;1;0;2458;Si
291;Izquierda;1250;61;26;Resta;35;15a8a;Bloque 3;0;0;805;No
269;Derecha;300;93;32;Resta;73;15a8a;Bloque 3;1;0;573;No
100;Izquierda;1250;35;27;Suma;62;15a8a;Bloque 3;1;0;586;No
199;Izquierda;1250;57;25;Resta;23;15a8a;Bloque 3;1;0;444;No
375;Izquierda;300;94;39;Resta;78;15a8a;Bloque 3;1;0;678;No
171;Izquierda;300;59;27;Suma;122;15a8a;Bloque 3;1;1;743;Si
